Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price USD;Option 1 Name;Option 1 Value;Option 2 Name;Option 2 Value;Image 1 Url;Image 2 Url;Variant Metadata;Variant Metadata.size;Variant Metadata.chest_cm;Variant Metadata.waist_cm;Variant Metadata.front_length_cm;Variant Metadata.back_length_cm;Variant Metadata.sleeve_length_cm
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270025;43;4260581270025;4260581270025;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270032;44;4260581270032;4260581270032;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270049;45;4260581270049;4260581270049;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;45;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 45, ""chest_cm"": 131, ""waist_cm"": 127, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";45;131;127;87;97;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270056;46;4260581270056;4260581270056;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;46;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 46, ""chest_cm"": 133, ""waist_cm"": 129, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";46;133;129;87;97;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271503;39;4260581271503;4260581271503;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;39;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 39, ""chest_cm"": 108, ""waist_cm"": 100, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";39;108;100;85;95;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271510;40;4260581271510;4260581271510;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;40;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 40, ""chest_cm"": 111, ""waist_cm"": 103, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";40;111;103;85;95;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271527;41;4260581271527;4260581271527;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 41, ""chest_cm"": 115, ""waist_cm"": 107, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;115;107;85;95;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271534;42;4260581271534;4260581271534;0;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 42, ""chest_cm"": 118, ""waist_cm"": 110, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;118;110;85;95;72
prod_15144;hemd-paris-72-cm-armlange-umschlagmanschette;Hemd Paris - 72 cm Armlänge - Umschlagmanschette;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271541;43;4260581271541;4260581271541;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg;"{""size"": 43, ""chest_cm"": 121, ""waist_cm"": 113, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;121;113;86;96;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270100;41;4260581270100;4260581270100;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 41, ""chest_cm"": 122, ""waist_cm"": 118, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;122;118;85;95;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270117;42;4260581270117;4260581270117;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 42, ""chest_cm"": 125, ""waist_cm"": 121, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;125;121;85;95;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270124;43;4260581270124;4260581270124;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270131;44;4260581270131;4260581270131;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270148;45;4260581270148;4260581270148;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;45;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 45, ""chest_cm"": 131, ""waist_cm"": 127, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";45;131;127;87;97;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270155;46;4260581270155;4260581270155;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;46;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 46, ""chest_cm"": 133, ""waist_cm"": 129, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";46;133;129;87;97;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271206;39;4260581271206;4260581271206;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;39;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 39, ""chest_cm"": 108, ""waist_cm"": 100, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";39;108;100;85;95;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271213;40;4260581271213;4260581271213;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;40;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 40, ""chest_cm"": 111, ""waist_cm"": 103, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";40;111;103;85;95;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271220;41;4260581271220;4260581271220;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 41, ""chest_cm"": 115, ""waist_cm"": 107, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;115;107;85;95;72
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271237;42;4260581271237;4260581271237;0;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 42, ""chest_cm"": 118, ""waist_cm"": 110, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;118;110;85;95;72
